DateTime,Open,High,Low,Close,Volume,Adj Close,InfluSum
20200217,2924.99,2983.64,2924.99,2983.62,313198007,2983.62,9325.983603
20200214,2899.87,2926.94,2899.57,2917.01,250650627,2917.01,14751.024992000002
20200213,2927.14,2935.41,2901.24,2906.07,274804844,2906.07,8681.056907999997
20200212,2895.56,2926.9,2892.42,2926.9,248733429,2926.9,12455.71106
20200211,2894.54,2913.82,2882.24,2901.67,269168335,2901.67,10207.439289
20200210,2860.5,2891.85,2851.05,2890.49,294929784,2890.49,8513.42537
20200207,2858.93,2875.96,2838.77,2875.96,309479642,2875.96,3660.4716
20200206,2826.89,2876.59,2807.61,2866.51,316392142,2866.51,7082.922656000001
20200205,2792.37,2842.74,2778.86,2818.09,309761823,2818.09,9914.839955
20200204,2685.27,2786.16,2685.27,2783.29,364046200,2783.29,9631.359146
20200203,2716.7,2766.58,2716.7,2746.61,215912103,2746.61,20645.511967000002
20200123,3037.95,3045.04,2955.35,2976.53,272763234,2976.53,6885.232844999999
20200122,3038.49,3069.25,3006.27,3060.75,223852865,3060.75,9298.006996
20200121,3085.79,3085.79,3051.23,3052.14,234830739,3052.14,7374.88111
20200120,3082.11,3096.31,3070.48,3095.79,210493341,3095.79,5164.410398999999
20200117,3081.46,3091.95,3067.25,3075.5,190304299,3075.5,5264.743532999999
20200116,3095.73,3096.37,3070.88,3074.08,203375475,3074.08,9299.801114
20200115,3103.17,3107.94,3082.04,3090.04,202313023,3090.04,9010.760922000001
20200114,3120.67,3127.17,3105.6,3106.82,229973769,3106.82,4259.406926000001
20200113,3091.49,3115.57,3075.38,3115.57,210621004,3115.57,4297.169947
20200110,3102.29,3105.22,3081.4,3092.29,210442462,3092.29,6266.147343
20200109,3082.64,3097.33,3080.13,3094.88,243435649,3094.88,7272.521462000001
20200108,3094.24,3094.24,3059.13,3066.89,297872553,3066.89,5431.733757999999
20200107,3085.49,3105.45,3084.33,3104.8,276583111,3104.8,5145.717450999998
20200106,3070.91,3107.2,3065.31,3083.41,312575842,3083.41,8261.966632
20200103,3089.02,3093.82,3074.52,3083.79,261496667,3083.79,8175.542919
20200102,3066.34,3098.1,3066.34,3085.2,292470208,3085.2,6215.790408999999
20191231,3036.39,3051.68,3030.51,3050.12,217429022,3050.12,1980.2782230000003
20191230,2998.17,3041.4,2983.34,3040.02,248066530,3040.02,3497.4461380000002
20191227,3006.85,3036.11,3003.63,3005.04,247102779,3005.04,2094.7423920000006
20191226,2981.25,3007.35,2980.4,3007.35,182440426,3007.35,850.9129889999999
20191225,2980.43,2988.29,2970.66,2981.88,175654028,2981.88,758.501475
20191224,2965.83,2983.82,2960.68,2982.68,163030250,2982.68,645.555711
20191223,2999.04,3009.34,2960.43,2962.75,205716617,2962.75,787.381719
20191220,3019.64,3027.48,3002.26,3004.94,215075755,3004.94,523.559621
20191219,3017.15,3021.42,3007.99,3017.07,208624264,3017.07,4085.167775
20191218,3021.47,3033.23,3011.72,3017.04,244089691,3017.04,658.4864
20191217,2985.26,3039.38,2982.5,3022.42,293032254,3022.42,2843.2226389999996
20191216,2970.97,2984.64,2958.71,2984.39,211862119,2984.39,405.78507999999994
20191213,2937.78,2969.98,2935.85,2967.68,211978585,2967.68,10524.548712000002
20191212,2926.34,2926.34,2913.48,2915.7,151534230,2915.7,1423.9426550000003
20191211,2922.6,2928.26,2915.0,2924.42,165541087,2924.42,1324.277274
20191210,2908.94,2919.2,2902.79,2917.32,170123998,2917.32,936.213469
20191209,2914.46,2919.59,2905.25,2914.48,160796527,2914.48,3181.180249
20191206,2902.28,2912.01,2894.75,2912.01,134128878,2912.01,2288.5753139999997
20191205,2886.52,2902.0,2885.08,2899.47,143163096,2899.47,3294.963126
20191204,2876.91,2882.5,2869.42,2878.12,125543653,2878.12,1712.61311
20191203,2869.88,2884.86,2857.32,2884.7,123778742,2884.7,1656.176032
20191202,2874.45,2888.89,2870.24,2875.81,128755806,2875.81,3283.836477
20191129,2885.97,2892.39,2858.58,2871.98,122612968,2871.98,3356.466636
20191128,2902.36,2909.84,2883.43,2889.69,119522468,2889.69,3490.2559960000003
20191127,2905.4,2914.49,2893.42,2903.19,133862205,2903.19,6381.299507000001
20191126,2912.52,2915.04,2897.93,2907.06,170004663,2907.06,4027.058073
20191125,2885.61,2906.61,2880.65,2906.17,178587429,2906.17,2968.375318000001
20191122,2906.24,2925.02,2873.99,2885.29,158623365,2885.29,7428.326391
20191121,2902.55,2910.36,2891.53,2903.64,123458607,2903.64,2250.921547
20191120,2928.11,2930.49,2907.42,2911.05,137357530,2911.05,1065.5191719999998
20191119,2904.28,2933.99,2902.86,2933.99,135417604,2933.99,1482.429798
20191118,2889.55,2911.38,2884.09,2909.2,124433177,2909.2,856.91656
20191115,2911.35,2917.83,2891.2,2891.34,135519463,2891.34,2149.098602
20191114,2907.74,2917.37,2899.62,2909.87,129145448,2909.87,455.593504
20191113,2913.02,2913.86,2893.97,2905.24,129765841,2905.24,709.389752
20191112,2913.0,2918.3,2891.51,2914.82,129729154,2914.82,601.289314
20191111,2949.96,2949.96,2906.77,2909.97,157916105,2909.97,2617.579186
20191108,2993.98,2998.76,2962.84,2964.18,149742107,2964.18,1604.5615000000003
20191107,2978.15,2988.95,2969.12,2978.71,136952678,2978.71,1448.306117
20191106,2992.04,2995.56,2969.72,2978.6,165263547,2978.6,1812.1027720000002
20191105,2977.7,3008.31,2968.03,2991.56,179891593,2991.56,963.261051
20191104,2964.58,2983.06,2964.58,2975.49,167248364,2975.49,1549.155371
20191101,2924.34,2959.83,2917.15,2958.2,159907373,2958.2,1271.182792
20191031,2944.84,2946.75,2923.52,2929.06,161571483,2929.06,1543.7449649999999
20191030,2949.46,2953.3,2934.83,2939.32,158798110,2939.32,2595.2525219999998
20191029,2979.04,2979.04,2954.18,2954.18,166110058,2954.18,1124.856459
20191028,2958.69,2980.13,2956.96,2980.05,173731481,2980.05,4745.922181
20191025,2940.47,2958.24,2920.52,2954.93,136860706,2954.93,3074.225635
20191024,2944.01,2953.04,2927.06,2940.92,126540290,2940.92,1452.416844
20191023,2952.97,2957.3,2934.63,2941.62,123812881,2941.62,892.142408
20191022,2945.6,2954.64,2934.39,2954.38,117482048,2954.38,1759.923391
20191021,2933.9,2940.32,2917.69,2939.62,132475107,2939.62,776.033697
20191018,2982.34,2987.2,2933.24,2938.14,149990678,2938.14,2575.1616809999996
20191017,2979.99,2986.72,2969.57,2977.33,122527614,2977.33,2515.362577
20191016,2992.61,3010.42,2975.92,2978.71,149885496,2978.71,3924.9944060000003
20191015,3005.66,3005.66,2986.3,2991.05,155376904,2991.05,1491.0476660000002
20191014,2993.96,3026.38,2989.81,3007.88,208614802,3007.88,1473.24772
20191011,2954.82,2980.79,2943.01,2973.66,161203746,2973.66,128.122854
20191010,2923.71,2949.24,2918.23,2947.71,134239752,2947.71,663.7842240000001
20191009,2902.08,2924.86,2891.54,2924.86,130424144,2924.86,1576.8673290000002
20191008,2905.76,2933.02,2905.76,2913.57,125535812,2913.57,125.89589799999999
20190930,2927.92,2936.48,2905.19,2905.19,116646811,2905.19,158.469288
20190927,2929.49,2939.08,2920.93,2932.17,132905777,2932.17,1092.813911
20190926,2964.48,2970.04,2928.26,2929.09,188932541,2929.09,4154.968103000001
20190925,2977.67,2977.67,2955.43,2955.43,168543135,2955.43,2790.897032
20190924,2979.48,3002.9,2973.76,2985.34,163902761,2985.34,1323.9242249999998
20190923,2998.4,2998.4,2960.83,2977.08,168139450,2977.08,4277.653157
20190920,3004.81,3011.34,2996.19,3006.45,182145302,3006.45,319.133426
20190919,2992.92,2999.28,2975.4,2999.28,162690615,2999.28,558.9578630000001
20190918,2984.08,2996.4,2982.4,2985.66,168046699,2985.66,161.870937
20190917,3023.71,3023.71,2970.57,2978.12,223338061,2978.12,4754.2731779999995
20190916,3041.92,3042.93,3020.05,3030.75,221878959,3030.75,1880.3548959999998
20190912,3016.63,3033.47,3005.19,3031.24,196968701,3031.24,6475.208161
20190911,3029.93,3030.56,3004.22,3008.81,229837362,3008.81,2303.8724810000003
20190910,3027.41,3027.41,3005.38,3021.2,240012947,3021.2,1488.867003
20190909,3023.78,3026.24,3005.69,3024.74,243377752,3024.74,2300.587203
20190906,2996.62,2999.94,2981.6,2999.6,216826035,2999.6,4071.490902
20190905,2972.66,3015.84,2972.66,2985.86,305438706,2985.86,1221.4858479999998
20190904,2927.75,2957.41,2925.88,2957.41,225495907,2957.41,1228.5993550000003
20190903,2925.94,2930.15,2915.2,2930.15,189001216,2930.15,917.6796619999999
20190902,2886.94,2928.48,2883.68,2924.11,202786807,2924.11,931.309858
20190830,2907.38,2914.58,2874.1,2886.24,193959951,2886.24,154.913667
20190829,2896.0,2898.6,2878.59,2890.92,178613082,2890.92,479.56373699999995
20190828,2901.63,2905.44,2887.01,2893.76,183097903,2893.76,2613.5157400000003
20190827,2879.52,2919.64,2879.41,2902.19,208141794,2902.19,11948.24313
20190826,2851.02,2870.49,2849.24,2863.57,169895363,2863.57,7955.918449
20190823,2885.15,2902.46,2878.74,2897.43,159156826,2897.43,4824.858489
20190822,2887.66,2888.5,2867.55,2883.44,149206215,2883.44,2986.742928
20190821,2875.47,2885.59,2872.56,2880.33,159019665,2880.33,3989.1661839999997
20190820,2879.08,2892.08,2875.0,2880.0,189677206,2880.0,1967.2697429999998
20190819,2835.52,2883.1,2829.85,2883.1,214546668,2883.1,1888.211487
20190816,2817.57,2840.32,2811.8,2823.82,148582344,2823.82,694.0152889999999
20190815,2762.34,2815.9,2756.83,2815.8,152772152,2815.8,558.784853
20190814,2824.49,2829.89,2807.72,2808.91,144014641,2808.91,1285.525244
20190813,2798.05,2802.04,2790.61,2797.26,130916505,2797.26,256.069166
20190812,2781.98,2814.99,2776.62,2814.99,131563433,2814.99,321.080928
20190809,2805.59,2808.33,2770.48,2774.75,148240293,2774.75,1297.3752160000001
20190808,2784.18,2799.69,2782.24,2794.55,149539564,2794.55,62.86977099999999
20190807,2789.02,2792.69,2768.68,2768.68,157716752,2768.68,1715.764855
20190806,2776.99,2787.42,2733.92,2777.56,231123727,2777.56,4587.449716000001
20190805,2854.58,2863.69,2821.5,2821.5,167419423,2821.5,1900.1533739999998
20190802,2861.33,2872.47,2851.44,2867.84,184888443,2867.84,2606.641645
20190801,2920.85,2927.34,2901.75,2908.77,142389813,2908.77,4614.929585
20190731,2944.4,2944.4,2926.49,2932.51,141052348,2932.51,327.38237300000003
20190730,2946.26,2965.63,2946.26,2952.34,148316462,2952.34,936.4092810000001
20190729,2943.92,2948.47,2932.98,2941.01,127991846,2941.01,2367.298558
20190726,2928.06,2948.33,2924.45,2944.54,139343388,2944.54,330.906327
20190725,2923.19,2937.36,2916.15,2937.36,145684385,2937.36,532.869354
20190724,2907.93,2936.45,2907.79,2923.28,155245762,2923.28,829.9132689999999
20190723,2886.9,2901.36,2883.05,2899.94,129310508,2899.94,3673.181232
20190722,2925.79,2927.16,2879.69,2886.97,180674960,2886.97,11316.070346999999
20190719,2909.68,2939.6,2909.68,2924.2,149469553,2924.2,1541.184155
20190718,2921.74,2921.74,2901.18,2901.18,149888828,2901.18,4490.205891
20190717,2933.02,2942.07,2924.46,2931.69,149631616,2931.69,721.4978000000001
20190716,2938.64,2944.82,2931.29,2937.62,131811751,2937.62,835.6259930000001
20190715,2921.55,2955.0,2886.7,2942.19,167643397,2942.19,0.0
20190712,2915.34,2938.53,2905.81,2930.55,137794759,2930.55,0.0
20190711,2928.06,2945.8,2907.89,2917.76,143692522,2917.76,0.0
20190710,2935.19,2936.75,2908.16,2915.3,135483538,2915.3,0.0
20190709,2928.82,2937.76,2912.81,2928.23,145110604,2928.23,0.0
20190708,2997.81,2997.81,2918.72,2933.36,211541268,2933.36,0.0
20190705,3004.74,3014.85,2990.92,3011.06,156755429,3011.06,0.0
20190704,3015.68,3024.5,2991.91,3005.25,194415133,3005.25,0.0
20190703,3031.83,3031.83,3006.32,3015.26,212296173,3015.26,0.0
20190702,3042.58,3048.48,3033.78,3043.94,214520624,3043.94,0.0
20190701,3024.62,3045.37,3014.69,3044.9,250840433,3044.9,0.0
20190628,2992.24,2992.24,2961.22,2978.88,181431523,2978.88,1515.974983
20190627,2982.61,3011.54,2981.05,2996.79,195397049,2996.79,1552.607511
20190626,2964.62,2986.91,2958.46,2976.28,174449533,2976.28,1714.231735
20190625,3004.91,3004.91,2948.99,2982.07,243699244,2982.07,176.665724
20190624,3004.29,3012.83,2994.42,3008.15,210493894,3008.15,1015.943213
20190621,2990.37,3010.35,2989.25,3001.98,286973835,3001.98,1018.962525
20190620,2917.33,2997.39,2915.09,2987.12,291011537,2987.12,1797.5858540000002
20190619,2944.12,2953.34,2916.21,2917.8,230756973,2917.8,4133.7445339999995
20190618,2891.09,2898.33,2874.31,2890.16,147705320,2890.16,1486.238582
20190617,2880.42,2902.48,2877.39,2887.61,153964960,2887.61,4162.889969999999
20190614,2913.0,2924.32,2879.66,2881.97,215435796,2881.97,2835.4017980000003
20190613,2905.29,2918.42,2885.92,2910.74,212957791,2910.74,322.31534000000005
20190612,2917.22,2924.7,2903.88,2909.38,240255775,2909.38,1583.0697229999998
20190611,2854.07,2927.43,2854.07,2925.72,260525796,2925.72,1273.5340059999999
20190610,2833.01,2861.13,2824.36,2852.13,166585918,2852.13,804.5165999999999
20190606,2862.33,2862.33,2822.19,2827.8,177064411,2827.8,1552.8949579999999
20190605,2882.94,2888.77,2858.57,2861.42,181561047,2861.42,2670.417645
20190604,2887.64,2888.39,2851.97,2862.28,188463541,2862.28,760.827627
20190603,2901.74,2920.83,2875.9,2890.08,215943554,2890.08,500.95962900000006
20190531,2904.5,2922.91,2895.58,2898.7,195230580,2898.7,3381.514193
20190530,2903.42,2907.85,2881.38,2905.81,205758789,2905.81,590.810809
20190529,2894.83,2934.98,2890.66,2914.7,198958821,2914.7,541.4652060000001
20190528,2890.27,2924.04,2887.08,2909.91,223310557,2909.91,2120.170123
20190527,2851.28,2898.13,2833.04,2892.38,196720902,2892.38,2261.5584129999997
20190524,2847.84,2871.86,2846.02,2852.99,167205490,2852.99,5751.753502
20190523,2880.84,2885.14,2846.96,2852.52,197340309,2852.52,5280.666230000001
20190522,2905.52,2912.4,2879.64,2891.7,200026905,2891.7,217.12527999999998
20190521,2867.71,2919.24,2862.5,2905.97,211387022,2905.97,665.0148589999999
20190520,2874.8,2882.63,2838.45,2870.6,209472442,2870.6,696.359064
20190517,2955.77,2956.78,2873.8,2882.3,266301643,2882.3,4192.447581
20190516,2933.5,2956.17,2929.06,2955.71,248385701,2955.71,3193.6378120000004
20190515,2902.64,2945.39,2902.64,2938.68,230519701,2938.68,15697.485648
20190514,2872.83,2909.2,2872.83,2883.61,208345353,2883.61,4379.5817959999995
20190513,2905.07,2921.41,2892.17,2903.71,212029882,2903.71,6553.359418000001
20190510,2878.23,2941.45,2838.38,2939.21,282306808,2939.21,5719.585521000001
20190509,2871.2,2888.86,2845.04,2850.95,200041133,2850.95,8169.140318000001
20190508,2873.14,2929.43,2866.7,2893.76,231530519,2893.76,2610.804452
20190507,2914.29,2937.28,2889.07,2926.39,253281769,2926.39,5125.467274999999
20190506,2984.73,2986.54,2876.47,2906.46,326972269,2906.46,3265.2583710000004
20190430,3052.62,3088.41,3052.62,3078.34,222302517,3078.34,187.931056
20190429,3090.63,3107.76,3050.03,3062.5,292114886,3062.5,2767.2314689999994
20190426,3108.16,3129.21,3085.8,3086.4,280873854,3086.4,3341.8616190000002
20190425,3190.59,3193.75,3123.03,3123.83,325879129,3123.83,3913.7204789999996
20190424,3203.56,3210.65,3156.61,3201.61,274872164,3201.61,2765.802181
20190423,3211.87,3231.58,3186.76,3198.59,328361207,3198.59,5485.861419999999
20190422,3278.49,3279.49,3206.88,3215.04,353217387,3215.04,1986.1573569999998
20190419,3250.15,3274.33,3226.81,3270.8,315198004,3270.8,528.7912709999999
20190418,3261.07,3271.39,3241.83,3250.2,325539942,3250.2,500.7300220000001
20190417,3250.15,3275.33,3239.8,3263.12,357541796,3263.12,577.886356
20190416,3164.4,3253.6,3153.21,3253.6,357918752,3253.6,7370.644178
20190415,3233.46,3253.98,3177.27,3177.79,348809785,3177.79,4961.3751600000005
20190412,3184.86,3199.28,3168.04,3188.63,289788996,3188.63,1000.872994
20190411,3241.55,3254.13,3185.55,3189.96,353031879,3189.96,616.3183150000001
20190410,3224.65,3264.78,3204.88,3241.93,380134408,3241.93,746.288724
20190409,3240.39,3251.65,3215.7,3239.66,364169997,3239.66,5281.323389999999
20190408,3271.27,3288.45,3210.52,3244.81,504518403,3244.81,4178.147852
20190404,3233.69,3254.14,3216.85,3246.57,469117669,3246.57,4289.406921
20190403,3159.15,3219.26,3152.33,3216.3,430548635,3216.3,1144.1992169999999
20190402,3183.27,3193.27,3164.91,3176.82,447068981,3176.82,1042.0938010000002
20190401,3111.66,3176.62,3111.66,3170.36,466124693,3170.36,1016.618029
20190329,3000.68,3093.03,2999.99,3090.76,375082991,3090.76,471.04702299999985
20190328,3009.8,3025.78,2991.78,2994.94,288106425,2994.94,4392.578244000001
20190327,3012.26,3022.76,2987.77,3022.72,291390357,3022.72,9230.617434
20190326,3057.56,3062.69,2988.49,2997.1,353498021,2997.1,10626.021384
20190325,3058.8,3087.0,3041.95,3043.03,380278762,3043.03,21808.936689000002
20190322,3100.73,3107.28,3064.88,3104.15,364848346,3104.15,2404.157889
20190321,3094.12,3125.02,3086.85,3101.45,414251182,3101.45,1503.860232
20190320,3084.17,3102.52,3053.45,3090.64,358557505,3090.64,687.0392020000002
20190319,3099.9,3113.43,3076.36,3090.97,350908860,3090.97,1476.1815740000002
20190318,3027.8,3096.42,3009.51,3096.42,397797179,3096.42,374.89715399999994
20190315,3000.88,3048.12,2999.43,3021.75,341206139,3021.75,4565.3446730000005
20190314,3013.6,3041.16,2968.82,2990.68,373141798,2990.68,9861.730357000002
20190313,3062.33,3065.29,3013.93,3026.95,453214625,3026.95,2086.7090599999997
20190312,3049.08,3093.39,3029.9,3060.31,511173158,3060.31,1274.527359
20190311,2969.08,3028.25,2963.58,3026.99,426213029,3026.99,683.502103
20190308,3038.34,3075.05,2969.58,2969.86,577855473,2969.86,1152.8623400000001
20190307,3103.67,3129.94,3074.98,3106.42,583817065,3106.42,680.92381
20190306,3060.43,3103.83,3050.11,3102.1,555006365,3102.1,969.9154019999999
20190305,3019.88,3054.96,3009.45,3054.25,424142529,3054.25,7112.5536139999995
20190304,3015.94,3090.8,3006.94,3027.58,525649436,3027.58,5024.006048
20190301,2954.4,2994.01,2930.83,2994.01,345786200,2994.01,4185.3860669999995
20190228,2950.05,2965.3,2930.2,2940.95,350206602,2940.95,7011.835269
20190227,2939.93,2997.49,2924.64,2953.82,474976453,2953.82,6610.270522000001
20190226,2969.1,2995.68,2938.62,2941.52,565557967,2941.52,3048.8887199999995
20190225,2838.39,2961.8,2838.39,2961.28,528658590,2961.28,1257.431509
20190222,2749.46,2804.23,2736.33,2804.23,301481411,2804.23,6737.2976960000005
20190221,2759.94,2794.01,2744.98,2751.8,298649969,2751.8,3202.5075349999997
20190220,2761.06,2767.41,2739.98,2761.22,245972527,2761.22,2445.577051
20190219,2759.5,2780.78,2737.59,2755.65,288046271,2755.65,1316.8488419999999
20190218,2699.82,2754.36,2699.82,2754.36,260436007,2754.36,3955.4596770000003
20190215,2712.79,2715.63,2679.78,2682.39,196004265,2682.39,3457.083911
20190214,2715.54,2729.45,2707.49,2719.7,197037349,2719.7,2457.2690270000003
20190213,2674.52,2727.07,2666.52,2721.07,243794010,2721.07,2000.2388429999999
20190212,2654.03,2674.48,2648.83,2671.89,184101179,2671.89,6961.851181999999
20190211,2613.17,2654.1,2613.17,2653.9,154898858,2653.9,1898.7212029999998
20190201,2597.78,2618.48,2590.55,2618.23,131986850,2618.23,6979.824413
20190131,2581.33,2606.63,2571.58,2584.57,154303869,2584.57,6958.203908
20190130,2584.75,2598.82,2575.41,2575.58,120502571,2575.58,362.25004800000005
20190129,2592.35,2601.74,2559.98,2594.25,155581112,2594.25,3141.728567
20190128,2615.71,2630.32,2591.1,2596.98,146981765,2596.98,853.846381
20190125,2596.26,2617.0,2595.63,2601.72,159394026,2601.72,2323.151043
20190124,2584.65,2597.29,2569.7,2591.69,154042046,2591.69,58.513994
20190123,2575.26,2589.51,2572.41,2581.0,131426798,2581.0,0.0
20190122,2609.64,2609.64,2573.06,2579.7,152537773,2579.7,0.0
20190121,2599.06,2618.98,2599.06,2610.51,163425115,2610.51,0.0
20190118,2567.74,2598.88,2565.9,2596.01,190767237,2596.01,0.0
20190117,2573.58,2582.56,2557.71,2559.64,162468134,2559.64,0.0
20190116,2569.07,2574.24,2563.01,2570.42,149301539,2570.42,0.0
20190115,2537.37,2571.5,2532.43,2570.34,160265530,2570.34,0.0
20190114,2553.33,2556.29,2533.01,2535.77,144825464,2535.77,0.0
20190111,2539.55,2554.79,2533.36,2553.83,149444100,2553.83,0.0
20190110,2543.85,2551.83,2531.66,2535.1,159874326,2535.1,0.0
20190109,2536.42,2574.41,2536.16,2544.34,191887930,2544.34,0.0
20190108,2530.3,2531.34,2520.16,2526.46,158099181,2526.46,0.0
20190107,2528.7,2536.98,2515.51,2533.09,177305010,2533.09,0.0
20190104,2446.02,2515.32,2440.91,2514.87,168877667,2514.87,0.0
20190103,2461.78,2488.48,2455.93,2464.36,124397497,2464.36,0.0
20190102,2497.88,2500.28,2456.42,2465.29,109932013,2465.29,0.0
20181228,2483.62,2505.11,2478.32,2493.9,119245250,2493.9,0.0
20181227,2527.72,2532.0,2483.09,2483.09,135406843,2483.09,0.0
20181226,2501.12,2513.83,2492.08,2498.29,108799629,2498.29,0.0
20181225,2503.95,2513.96,2462.84,2504.82,140670560,2504.82,0.0
20181224,2506.74,2529.44,2500.44,2527.01,97339852,2527.01,0.0
20181221,2526.55,2527.42,2498.69,2516.25,115671200,2516.25,0.0
20181220,2544.51,2554.86,2516.02,2536.27,120566496,2536.27,0.0
20181219,2578.68,2579.87,2547.08,2549.56,107661797,2549.56,0.0
20181218,2583.63,2599.15,2563.57,2576.65,117033370,2576.65,0.0
20181217,2587.26,2598.97,2573.87,2597.97,117363250,2597.97,0.0
20181214,2627.28,2629.16,2593.74,2593.74,145942488,2593.74,0.0
20181213,2607.14,2645.84,2599.46,2634.05,150738115,2634.05,0.0
20181212,2608.11,2610.01,2595.07,2602.15,103518301,2602.15,0.0
20181211,2587.01,2596.15,2583.2,2594.09,101304364,2594.09,0.0
20181210,2589.19,2599.76,2576.24,2584.58,113199669,2584.58,0.0
20181207,2609.34,2614.58,2599.28,2605.89,109074993,2605.89,0.0
20181206,2629.82,2633.68,2603.13,2605.18,141661650,2605.18,0.0
20181205,2629.83,2660.39,2625.91,2649.81,154502056,2649.81,0.0
20181204,2651.56,2666.08,2644.9,2665.96,167940558,2665.96,0.0
20181203,2647.13,2665.3,2629.18,2654.8,207478955,2654.8,0.0
20181130,2564.56,2590.21,2555.32,2588.19,139329021,2588.19,0.0
20181129,2613.78,2617.55,2567.44,2567.44,157168738,2567.44,0.0
20181128,2575.45,2601.96,2561.56,2601.74,145963473,2601.74,0.0
20181127,2585.83,2592.54,2566.17,2574.68,123658436,2574.68,0.0
20181126,2580.84,2595.0,2568.04,2575.81,134314540,2575.81,0.0
20181123,2640.67,2642.04,2577.35,2579.48,191474549,2579.48,0.0
20181122,2655.9,2658.0,2634.48,2645.43,149309063,2645.43,0.0
20181121,2619.82,2653.8,2617.78,2651.51,182596447,2651.51,0.0
20181120,2684.29,2690.83,2643.36,2645.85,215891309,2645.85,0.0
20181119,2681.9,2703.51,2674.18,2703.51,231662827,2703.51,0.0
20181116,2669.78,2695.57,2657.03,2679.11,242198849,2679.11,0.0
20181115,2632.14,2668.17,2631.89,2668.17,207848721,2668.17,0.0
20181114,2648.31,2658.31,2627.96,2632.24,238449351,2632.24,0.0
20181113,2600.5,2666.49,2597.35,2654.88,249282447,2654.88,0.0
20181112,2593.2,2631.17,2590.21,2630.52,175031308,2630.52,0.0
20181109,2621.24,2621.24,2598.16,2598.87,152446307,2598.87,0.0
20181108,2660.09,2662.37,2632.3,2635.63,159635487,2635.63,0.0
20181107,2659.84,2675.68,2639.25,2641.34,173201986,2641.34,0.0
20181106,2660.72,2660.86,2635.32,2659.36,163669479,2659.36,0.0
20181105,2665.43,2673.19,2639.27,2665.43,193760100,2665.43,0.0
20181102,2649.25,2676.48,2628.87,2676.48,225026921,2676.48,0.0
20181101,2617.03,2636.8,2603.65,2606.24,200903932,2606.24,0.0
20181031,2573.01,2612.92,2567.03,2602.78,180550348,2602.78,0.0
20181030,2538.57,2586.92,2521.78,2568.05,166682309,2568.05,0.0
20181029,2593.59,2595.54,2529.19,2542.1,134241923,2542.1,0.0
20181026,2610.9,2626.12,2580.85,2598.85,158936119,2598.85,0.0
20181025,2540.93,2606.1,2531.53,2603.8,162032979,2603.8,0.0
20181024,2579.97,2640.4,2577.77,2603.3,160060407,2603.3,0.0
20181023,2652.65,2659.81,2583.26,2594.83,178343543,2594.83,0.0
20181022,2565.64,2675.41,2565.64,2654.88,211888449,2654.88,0.0
20181019,2460.08,2553.39,2449.2,2550.47,147323558,2550.47,0.0
20181018,2544.91,2544.91,2485.62,2486.42,125428513,2486.42,0.0
20181017,2574.31,2582.55,2517.57,2561.61,129953997,2561.61,0.0
20181016,2567.76,2597.72,2536.44,2546.33,119419144,2546.33,0.0
20181015,2605.91,2611.97,2564.74,2568.1,118576197,2568.1,0.0
20181012,2574.04,2615.92,2536.67,2606.91,170081635,2606.91,0.0
20181011,2643.07,2661.29,2560.32,2583.46,197150702,2583.46,0.0
20181010,2723.72,2743.55,2703.06,2725.84,113485736,2725.84,0.0
20181009,2713.73,2734.31,2711.2,2721.01,116771899,2721.01,0.0
20181008,2768.21,2771.94,2710.18,2716.51,149501388,2716.51,0.0
20180928,2794.26,2821.76,2791.84,2821.35,134290456,2821.35,0.0
20180927,2805.79,2810.51,2786.32,2791.77,123997696,2791.77,0.0
20180926,2785.32,2827.34,2783.34,2806.81,139567706,2806.81,0.0
20180925,2775.07,2790.03,2771.16,2781.14,111983179,2781.14,0.0
20180921,2733.87,2797.49,2722.03,2797.48,158016642,2797.48,5363.737785000001
20180920,2732.17,2743.96,2724.08,2729.24,111387463,2729.24,3710.4532030000005
20180919,2694.8,2746.08,2690.99,2730.85,141550318,2730.85,8078.334058000001
20180918,2644.3,2700.19,2644.3,2699.95,115767993,2699.95,5221.630426
20180917,2671.29,2671.29,2647.92,2651.79,88238888,2651.79,6823.308469
20180914,2688.78,2694.92,2675.29,2681.64,100005008,2681.64,5969.737154
20180913,2679.21,2689.06,2653.19,2686.58,107335014,2686.58,798.3065120000001
20180912,2659.74,2672.07,2647.17,2656.11,90026758,2656.11,680.7656250000001
20180911,2668.49,2680.57,2652.7,2664.8,99865946,2664.8,325.343294
20180910,2698.01,2703.43,2667.32,2669.48,103559170,2669.48,201.310514
20180907,2696.68,2728.55,2683.72,2702.3,107523293,2702.3,1024.4126370000001
20180906,2697.58,2719.41,2683.74,2691.59,99017833,2691.59,2128.450433
20180905,2741.38,2745.47,2704.34,2704.34,105002269,2704.34,261.909987
20180904,2720.65,2756.61,2712.38,2750.58,109010307,2750.58,1178.342208
20180903,2716.4,2722.85,2692.36,2720.73,102213011,2720.73,840.6073240000001
20180831,2730.11,2744.63,2710.54,2725.25,109758742,2725.25,1181.040414
20180830,2769.33,2780.53,2736.35,2737.74,106060943,2737.74,259.151691
20180829,2774.86,2778.54,2762.35,2769.29,100156929,2769.29,3985.9318250000006
20180828,2782.29,2791.39,2769.4,2777.98,118749367,2777.98,1840.946895
20180827,2736.32,2780.9,2736.32,2780.9,132762578,2780.9,3936.2905410000003
